Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
127,"SALE Realme Note 50 4/64 | 4/128GB - Display Type IPS LCD, 90Hz Size 674 inches garansi",100.57,Realme,4.6,gadget.ind,17,5
182,"Infinix Smart 8 4/128GB - Up to 8GB RAM - 66"" Magic Ring",100.48,Infinix,4.38,JAGAD CELLULER,40,13
169,infinix SMART 8 PLUS RAM 8+128CAMERA 50MP/Battery 6000MAH garansi resmi 1 tahun,97.81,Infinix,4.81,Gemilang Ling Cell,174,42
474,"VIVO ORIGINAL Y35 ram 8 256GB 5000mAh, Splash Waterproof, 50MP Camera",97.81,Vivo,4.03,MultiGadget,75,29
147,Samsung Galaxy A14 RAM 6/128GB Smartphone 4G LET 66 inch Dual SIM 50MP+13MP Handphone Indonesia,96.83,Samsung,4.73,Panda Elektronik Store,56,26
32,Samsung Galaxy A14 LTE  Ram 6GB Internal 128GB Full Set / Bisa COD,96.03,Samsung,4.57,Indo Gadget 66,599,277
61,SAMSUNG GALAXY A05 RAM 6/128GB FAST CHARGING - GARANSI 1 TAHUN,95.76,Samsung,4.73,Indo Gadget 66,204,109
618,Sharp Aquos V6 Android Smartphone SH-C03,95.68,Sharp,5,Electronics Market Indonesia,46,29
333,INFINIX SMART 8 [8GB/128GB] GARANSI 1 TAHUN,95.23,Infinix,5,MOE Cell,87,36
78,ITEL A80 Ram 8+128 GBCamera 50MP GARANSI 1 TAHUN HOT SERIES!! Produk Bergaransi,95.05,Infinix,4.84,Gemilang Cell,556,235
91,"itel A80 Ram 8+128 - Camera 50MP, Battery 5000mah NEW PRODUK! GARANSI RESMI 1TAHUN!",95.05,itel,4.85,Gemilang Cell,23,13
29,INFINIX smart 8pro RAM 16+128(+) Smart8 ram 8+128 GARANSI 1 TahunI!! EXCLUSIVE HOT ITEM,94.78,Infinix,4.88,Gemilang Cell,4600,2091
71,"Infinix smart 9 Ram 8+128GB Layar 6,7 inchgaransi Resmi infinix 1 tahun !! MURAH",94.78,Infinix,4.82,Gemilang Cell,538,248
82,INFINIX SMART 8 PLUS RAM 8+128 Camera 50MP Battery 6000MAH BARU GARANSI RESMI 1 TAHUN,94.16,Infinix,4.76,Gemilang Cell,421,186
86,"infinix smart 9 Ram 8+128 NewLayar 6,7 inchBaru garansi resmi",94.16,Infinix,4.76,Gemilang Cell,53,25
